Latitude,Longitude,alt_20_ku,range_ice_sheet_20_ku,iono_cor_alt_20_ku,mean_sea_surf_sol1_20_ku,mod_dry_tropo_cor_zero_altitude_01,rad_wet_tropo_cor_01_ku,solid_earth_tide_01,pole_tide_01,Time,Value
75.780727,120.288635,814807.1568,814813.4855,--,-4.2091,-2.2971,-0.41750000000000004,0.108,0.0055000000000000005,643609513.0,0
75.733634,120.138554,814801.4668,--,--,-4.3051,-2.2974,-0.4156,0.1082,0.0055000000000000005,643609514.0,0
75.686452,119.989413,814795.7503,--,--,-4.4061,-2.2976,-0.4187,0.1085,0.0055000000000000005,643609515.0,0
75.639183,119.841206,814790.0073,--,--,-4.5280000000000005,-2.2978,-0.4237,0.1087,0.0056,643609516.0,0
75.59182799999999,119.693924,814784.2377,814790.8206,--,-4.6589,-2.298,-0.4248,0.109,0.0056,643609517.0,0
75.544386,119.54755999999999,814778.1512,814784.5973,--,-4.8116,-2.2981000000000003,-0.4263,0.1092,0.0056,643609518.0,0
75.49686,119.40210599999999,814772.3271999999,--,0.2223,-4.9572,-2.2983000000000002,-0.4328,0.10940000000000001,0.0056,643609519.0,0
75.449249,119.257556,814766.477,814773.3058,--,-5.1124,-2.2984,-0.43160000000000004,0.1097,0.0056,643609520.0,0
75.401556,119.113902,814760.6005,814767.7796,--,-5.2757000000000005,-2.2985,-0.42660000000000003,0.10990000000000001,0.0056,643609521.0,0
75.353779,118.971137,814754.6977,814761.861,--,-5.399,-2.2986,-0.43460000000000004,0.1102,0.0057,643609522.0,0
75.305921,118.82925399999999,814748.7684,814756.6572,--,-5.5356000000000005,-2.2987,-0.4403,0.11040000000000001,0.0057,643609523.0,0
75.257982,118.688245,814742.813,814750.3675,--,-5.6425,-2.2989,-0.4419,0.1106,0.0057,643609524.0,0
75.209963,118.548104,814736.8313,--,--,-5.766900000000001,-2.299,-0.44260000000000005,0.1109,0.0057,643609525.0,0
75.161864,118.408824,814730.8233,814738.4128,--,-5.899500000000001,-2.2991,-0.4429,0.1111,0.0057,643609526.0,0
75.113687,118.27039699999999,814724.7893000001,814732.8397,1.0137,-6.062,-2.2992,-0.44520000000000004,0.11130000000000001,0.0058000000000000005,643609527.0,-0.3747999999491496
75.065432,118.13281699999999,814718.729,814726.7765,--,-6.2308,-2.2994,-0.44680000000000003,0.1116,0.0058000000000000005,643609528.0,0
75.0171,117.996077,814712.6426,814721.1758,--,-6.3799,-2.2994,-0.4491,0.11180000000000001,0.0058000000000000005,643609529.0,0
74.96869199999999,117.86017,814706.2239,--,--,-6.5084,-2.2995,-0.4495,0.112,0.0058000000000000005,643609530.0,0
74.920208,117.725089,814700.0841,814708.6072,--,-6.621,-2.2995,-0.4504,0.11230000000000001,0.0058000000000000005,643609531.0,0
74.87164899999999,117.590829,814693.9185,814702.5889,--,-6.7113000000000005,-2.2996000000000003,-0.4504,0.1125,0.0058000000000000005,643609532.0,0
74.823016,117.457381,814687.7265,814696.3538,--,-6.7716,-2.2996000000000003,-0.45220000000000005,0.11280000000000001,0.0059,643609533.0,0
74.774309,117.32473999999999,814681.5088,814690.3322000001,--,-6.8554,-2.2996000000000003,-0.4536,0.113,0.0059,643609534.0,0
74.72552999999999,117.192898,814675.265,814684.1537,--,-6.9203,-2.2996000000000003,-0.45370000000000005,0.11320000000000001,0.0059,643609535.0,0
74.676678,117.06185099999999,814668.9956,--,--,-6.9861,-2.2997,-0.4511,0.1135,0.0059,643609536.0,0
74.627755,116.93159,814662.7001,814671.8737,--,-7.0768,-2.2997,-0.45070000000000005,0.11370000000000001,0.0059,643609537.0,0
74.578762,116.80211,814656.3788000001,--,--,-7.1698,-2.2998000000000003,-0.4539,0.1139,0.0059,643609538.0,0
74.529698,116.67340499999999,814650.0317,814659.42,--,-7.256600000000001,-2.2999,-0.45630000000000004,0.11420000000000001,0.006,643609539.0,0
74.480565,116.545468,814643.6588,814653.1409,--,-7.3066,-2.3000000000000003,-0.44880000000000003,0.1144,0.006,643609540.0,0
74.43136299999999,116.41829299999999,814637.2603,--,--,-7.3951,-2.3001,-0.44580000000000003,0.11460000000000001,0.006,643609541.0,0
74.382093,116.29187399999999,814630.5143,814640.017,--,-7.5556,-2.3002000000000002,-0.4504,0.1148,0.006,643609542.0,0
74.332756,116.166204,814624.0632,--,0.6589,-7.705500000000001,-2.3003,-0.4494,0.11510000000000001,0.006,643609543.0,0
74.283351,116.04127799999999,814617.5864,814627.0193,0.6049,-7.828600000000001,-2.3004000000000002,-0.44420000000000004,0.1153,0.0061,643609544.0,0.41399999998565784
74.233881,115.91709,814611.084,814621.3032,--,-7.9430000000000005,-2.3005,-0.4434,0.1155,0.0061,643609545.0,0
74.184345,115.793634,814604.5561,814614.9846,--,-8.0699,-2.3006,-0.4475,0.1158,0.0061,643609546.0,0
74.134744,115.670903,814598.0027000001,814608.7174,--,-8.221400000000001,-2.3007,-0.44880000000000003,0.116,0.0061,643609547.0,0
74.085078,115.548892,814591.4235,814602.1618,--,-8.369200000000001,-2.3008,-0.4515,0.11620000000000001,0.0061,643609548.0,0
74.035349,115.427596,814584.8191,814595.6847,--,-8.5215,-2.3009,-0.4524,0.1165,0.0061,643609549.0,0
73.985557,115.307008,814578.1891,814589.4322,--,-8.7589,-2.301,-0.44980000000000003,0.11670000000000001,0.006200000000000001,643609550.0,0
73.93570199999999,115.187123,814571.5339,814583.05,--,-9.0792,-2.3011,-0.44530000000000003,0.1169,0.006200000000000001,643609551.0,0
73.885785,115.067934,814564.8532,814576.8078000001,--,-9.2843,-2.3012,-0.4425,0.11710000000000001,0.006200000000000001,643609552.0,0
73.83580599999999,114.949438,814558.1473000001,814570.0516,--,-9.3218,-2.3014,-0.44170000000000004,0.1174,0.006200000000000001,643609553.0,0
73.78576699999999,114.831627,814551.079,--,--,-9.3841,-2.3015000000000003,-0.4405,0.11760000000000001,0.006200000000000001,643609554.0,0
73.73566699999999,114.714496,814544.3213,814556.2507,--,-9.5968,-2.3016,-0.43960000000000005,0.1178,0.006200000000000001,643609555.0,0
73.685507,114.598041,814537.5385,814549.7568,--,-9.8823,-2.3016,-0.44,0.11810000000000001,0.0063,643609556.0,0
73.635289,114.482254,814530.7308,814543.0046,--,-10.0436,-2.3015000000000003,-0.4404,0.1183,0.0063,643609557.0,0
73.585011,114.367132,814523.8977,--,1.4386,-10.1105,-2.3014,-0.44270000000000004,0.11850000000000001,0.0063,643609558.0,0
73.53467599999999,114.252669,814517.0397,--,-1.494,-10.1577,-2.3013,-0.42700000000000005,0.1187,0.003,643609559.0,0
73.484282,114.13886,814510.1569000001,--,-0.7788,-10.2044,-2.3013,-0.36160000000000003,0.11900000000000001,0.003,643609560.0,0
73.433832,114.02569899999999,814503.2494,--,0.1165,-10.2471,-2.3012,-0.37220000000000003,0.1192,0.003,643609561.0,0
73.383325,113.91318,814496.3165,--,1.2619,-10.3202,-2.3012,-0.45890000000000003,0.1194,0.003,643609562.0,0
73.332762,113.8013,814489.3584,814500.7154,--,-10.3535,-2.3012,-0.4622,0.11960000000000001,0.0064,643609563.0,0
73.28214299999999,113.69005299999999,814482.3753,814493.9052,--,-10.4695,-2.3011,-0.4607,0.1198,0.0064,643609564.0,0
73.23146899999999,113.57943399999999,814475.0162,814486.8894,--,-10.573400000000001,-2.301,-0.4622,0.12010000000000001,0.0064,643609565.0,0
73.180741,113.469437,814467.9822,--,0.12490000000000001,-10.652700000000001,-2.301,-0.45830000000000004,0.1203,0.003,643609566.0,0
73.129958,113.360058,814460.9233,814471.333,1.4951,-10.7156,-2.301,-0.4572,0.12050000000000001,0.003,643609567.0,1.4455000000398601
73.079122,113.25129299999999,814453.8398,814460.1627,2.8696,-10.7642,-2.301,-0.45740000000000003,0.1207,0.003,643609568.0,4.206399999971689
73.028233,113.143135,814446.7317,814429.8133,0.9016000000000001,-10.799800000000001,-2.3009,-0.458,0.12100000000000001,0.003,643609569.0,29.451499999965918
72.977291,113.035581,814439.599,--,2.4344,-10.8268,-2.3009,-0.45830000000000004,0.1212,0.003,643609570.0,0
72.92629699999999,112.928625,814432.442,--,2.0754,-10.8439,-2.3009,-0.45640000000000003,0.12140000000000001,0.0031000000000000003,643609571.0,0
72.87525099999999,112.822262,814425.2606,--,1.0411000000000001,-10.8529,-2.3008,-0.4605,0.1216,0.0031000000000000003,643609572.0,0
72.824154,112.716489,814418.0547,814376.8418,--,-10.853,-2.3008,-0.45580000000000004,0.1218,0.0031000000000000003,643609573.0,0
72.773006,112.6113,814410.824,--,1.2864,-10.8436,-2.3007,-0.4652,0.1221,0.0031000000000000003,643609574.0,0
72.721808,112.50669099999999,814403.5691,--,2.5019,--,-2.3006,-0.46030000000000004,0.1223,0.0031000000000000003,643609575.0,0
72.670559,112.40265699999999,814395.9247,--,2.7108000000000003,--,-2.3005,-0.465,0.12250000000000001,0.0031000000000000003,643609576.0,0
72.619261,112.299194,814388.619,--,1.1692,--,-2.3005,-0.4635,0.1227,0.0031000000000000003,643609577.0,0
72.567915,112.196297,814381.2889,--,0.8185,--,-2.3004000000000002,-0.46330000000000005,0.12290000000000001,0.0031000000000000003,643609578.0,0
72.516519,112.093961,814373.9348,--,3.2645,--,-2.3003,-0.46190000000000003,0.1232,0.0031000000000000003,643609579.0,0
72.465075,111.992183,814366.5563,814315.788,0.6521,--,-2.3003,-0.46680000000000005,0.12340000000000001,0.0031000000000000003,643609580.0,0
72.413584,111.890958,814359.1539,814300.9001,0.6115,--,-2.3002000000000002,-0.46330000000000005,0.1236,0.0031000000000000003,643609581.0,0
72.362045,111.790281,814351.7273,--,1.9336,--,-2.3002000000000002,-0.46580000000000005,0.12380000000000001,0.0031000000000000003,643609582.0,0
72.310459,111.690148,814344.2768,--,--,--,-2.3001,-0.45530000000000004,0.124,0.0031000000000000003,643609583.0,0
72.258826,111.59055599999999,814336.8029,--,--,--,-2.3002000000000002,-0.4299,0.1242,0.0032,643609584.0,0
72.207148,111.49149899999999,814329.3057,--,0.6557000000000001,--,-2.3003,-0.39280000000000004,0.1245,0.0032,643609585.0,0
72.155423,111.392973,814321.4081,--,--,--,-2.3004000000000002,-0.4636,0.1247,0.0032,643609586.0,0
72.103653,111.29497599999999,814313.9297,--,--,--,-2.3004000000000002,-0.39880000000000004,0.12490000000000001,0.0032,643609587.0,0
72.051838,111.19750099999999,814306.3577,814260.9217000001,1.6116000000000001,--,-2.3004000000000002,-0.4693,0.12510000000000002,0.0032,643609588.0,0
71.999979,111.100545,814298.7619,--,--,--,-2.3004000000000002,-0.4617,0.1253,0.0032,643609589.0,0
71.948075,111.004105,814291.1424,814203.4637,0.4823,--,-2.3004000000000002,-0.4179,0.1255,0.0032,643609590.0,0
71.89612799999999,110.908176,814283.4994,--,1.9336,--,-2.3004000000000002,-0.39430000000000004,0.1257,0.0032,643609591.0,0
71.844137,110.812754,814275.8318,--,1.8169000000000002,--,-2.3004000000000002,-0.4702,0.126,0.0032,643609592.0,0
71.792103,110.71783599999999,814268.1402,814242.738,2.4009,--,-2.3005,-0.46390000000000003,0.1262,0.0032,643609593.0,0
71.740026,110.62341699999999,814260.0386,--,--,--,-2.3005,-0.45840000000000003,0.1264,0.0032,643609594.0,0
71.687907,110.52949299999999,814252.2987,--,2.7271,--,-2.3007,-0.4641,0.12660000000000002,0.0032,643609595.0,0
71.635745,110.436061,814244.5355,814153.6626,3.0644,--,-2.3008,-0.4667,0.1268,0.0032,643609596.0,0
71.583542,110.34311699999999,814236.7491,814106.7031,3.2655000000000003,--,-2.3009,-0.4687,0.127,0.0033,643609597.0,0
71.53129799999999,110.250658,814228.9395,--,--,--,-2.301,-0.40950000000000003,0.1272,0.0033,643609598.0,0
71.479013,110.158678,814221.1069,--,--,--,-2.3012,-0.40230000000000005,0.1274,0.0033,643609599.0,0
71.426687,110.06717599999999,814213.252,813873.2906,0.34700000000000003,--,-2.3015000000000003,-0.4691,0.12760000000000002,0.0033,643609600.0,0
71.374321,109.976146,814205.3743,--,1.8213000000000001,--,-2.3019000000000003,-0.4706,0.1278,0.0033,643609601.0,0
71.32191499999999,109.88558599999999,814197.4736,--,--,--,-2.3022,-0.46690000000000004,0.12810000000000002,0.0033,643609602.0,0
71.269469,109.795492,814189.5496,813739.7223,-0.1545,--,-2.3025,-0.4602,0.1283,0.0033,643609603.0,0
71.216984,109.70586,814181.2049,813755.3379,--,--,-2.3027,-0.45280000000000004,0.1285,0.0033,643609604.0,0
71.16445999999999,109.616687,814173.2338,813680.435,0.8347,--,-2.3029,-0.4571,0.1287,0.0033,643609605.0,0
71.111897,109.527969,814165.2401,813668.5264,--,--,-2.3031,-0.4544,0.12890000000000001,0.0033,643609606.0,0
71.059296,109.439703,814157.2234,--,3.2560000000000002,--,-2.3033,-0.4444,0.1291,0.0033,643609607.0,0
71.00665699999999,109.351886,814149.1833,813655.2548,2.2070000000000003,--,-2.3034,-0.4446,0.1293,0.0033,643609608.0,0
70.95398,109.264513,814141.1201,--,-0.4088,--,-2.3036000000000003,-0.42310000000000003,0.1295,0.0033,643609609.0,0
70.90126599999999,109.177582,814133.0341,--,--,--,-2.3036000000000003,-0.44720000000000004,0.1297,0.0034000000000000002,643609610.0,0
70.848514,109.09109,814124.9252,--,2.0347,--,-2.3037,-0.45530000000000004,0.12990000000000002,0.0034000000000000002,643609611.0,0
70.795726,109.005032,814116.7935,--,--,--,-2.3038000000000003,-0.4567,0.1301,0.0034000000000000002,643609612.0,0
70.742902,108.919406,814108.2305000001,--,--,--,-2.3040000000000003,-0.45690000000000003,0.1303,0.0034000000000000002,643609613.0,0
70.690041,108.834209,814100.0527,--,--,--,-2.3043,-0.45420000000000005,0.1305,0.0034000000000000002,643609614.0,0
70.63714399999999,108.749437,814091.8522,813461.2712,0.3579,--,-2.3045,-0.38220000000000004,0.1307,0.0034000000000000002,643609615.0,0
70.584211,108.66508599999999,814083.6292,813461.7538000001,-2.5206,--,-2.3047,-0.379,0.13090000000000002,0.0034000000000000002,643609616.0,0
70.531244,108.581155,814075.3828,--,--,--,-2.3048,-0.45180000000000003,0.1311,0.0034000000000000002,643609617.0,0
70.478241,108.49763899999999,814067.1139,--,--,--,-2.3049,-0.4093,0.1313,0.0034000000000000002,643609618.0,0
70.425203,108.414536,814058.8229,--,--,--,-2.3048,-0.38020000000000004,0.1315,0.0034000000000000002,643609619.0,0
70.372131,108.33184299999999,814050.5086000001,813481.3177,0.8575,--,-2.3047,-0.4596,0.1317,0.0034000000000000002,643609620.0,0
70.319025,108.249556,814041.7541,813502.5072,--,--,-2.3047,-0.46180000000000004,0.13190000000000002,0.0034000000000000002,643609621.0,0
70.265885,108.167672,814033.3933,--,1.7158,--,-2.3048,-0.4596,0.1321,0.0034000000000000002,643609622.0,0
70.212711,108.08618899999999,814025.0105,813466.0599,--,--,-2.3049,-0.46030000000000004,0.1323,0.0034000000000000002,643609623.0,0
70.159503,108.00510299999999,814016.6054,--,2.9865,--,-2.3049,-0.45580000000000004,0.1325,0.0035,643609624.0,0
70.106263,107.92441199999999,814008.178,--,0.5634,--,-2.3049,-0.4625,0.1327,0.0035,643609625.0,0
70.05299,107.844113,813999.7287,--,--,--,-2.3049,-0.46330000000000005,0.13290000000000002,0.0035,643609626.0,0
69.99968299999999,107.764202,813991.2571,--,--,--,-2.305,-0.3846,0.1331,0.0035,643609627.0,0
69.946345,107.684677,813982.7626,--,0.2526,--,-2.305,-0.45690000000000003,0.1333,0.0035,643609628.0,0
69.89297499999999,107.60553499999999,813973.8193,--,--,--,-2.305,-0.43560000000000004,0.1335,0.0035,643609629.0,0
69.83957199999999,107.52677299999999,813965.2795,--,--,--,-2.3051,-0.4156,0.1337,0.0035,643609630.0,0
69.786138,107.44838899999999,813956.7184,--,1.1695,--,-2.3051,-0.39590000000000003,0.13390000000000002,0.0035,643609631.0,0
69.73267299999999,107.370379,813948.1355,--,1.4402000000000001,--,-2.3051,-0.39890000000000003,0.1341,0.0035,643609632.0,0
69.679176,107.29274099999999,813939.5303,--,--,--,-2.3051,-0.3997,0.1343,0.0035,643609633.0,0
69.625649,107.21547299999999,813930.9024,--,2.9746,--,-2.3052,-0.44770000000000004,0.1345,0.0035,643609634.0,0
69.572091,107.13857,813922.2515,--,--,--,-2.3053,-0.4686,0.13470000000000001,0.0035,643609635.0,0
69.518502,107.062032,813913.5783,--,--,--,-2.3053,-0.4691,0.13490000000000002,0.0035,643609636.0,0
69.464884,106.985855,813904.4478,--,-0.3054,--,-2.3054,-0.4691,0.1351,0.0035,643609637.0,0
69.41123499999999,106.91003599999999,813895.7297,--,--,--,-2.3055000000000003,-0.45740000000000003,0.1353,0.0036000000000000003,643609638.0,0
69.357557,106.83457299999999,813886.9906,--,-1.4748,--,-2.3055000000000003,-0.4045,0.1355,0.0036000000000000003,643609639.0,0
69.303849,106.759463,813878.2304,--,--,--,-2.3055000000000003,-0.4012,0.13570000000000002,0.0036000000000000003,643609640.0,0
69.250112,106.684705,813869.4493,--,1.9571,--,-2.3055000000000003,--,0.1359,0.0036000000000000003,643609641.0,0
69.196345,106.610294,813860.6463,--,--,--,-2.3053,--,0.1361,0.0036000000000000003,643609642.0,0
69.14255,106.53622899999999,813851.8209,813384.7467,--,--,-2.3051,--,0.13620000000000002,0.0036000000000000003,643609643.0,0
69.08872699999999,106.462508,813842.9732,813445.1689,2.6139,--,-2.3048,--,0.1364,0.0036000000000000003,643609644.0,0
69.034875,106.389127,813833.6592,813463.3867,0.638,--,-2.3046,--,0.1366,0.0036000000000000003,643609645.0,0
68.980995,106.316085,813824.7662,--,--,--,-2.3045,--,0.1368,0.0036000000000000003,643609646.0,0
68.927087,106.24337799999999,813815.8515,813565.8615,1.9937,--,-2.3044000000000002,--,0.137,0.0036000000000000003,643609647.0,0
68.873151,106.171005,813806.9147,--,--,--,-2.3043,--,0.13720000000000002,0.0036000000000000003,643609648.0,0
68.819187,106.098963,813797.957,813554.5078,1.7387000000000001,--,-2.3043,-0.47090000000000004,0.1374,0.0036000000000000003,643609649.0,0
68.765196,106.02725,813788.9778,--,1.3219,--,-2.3043,--,0.1376,0.0036000000000000003,643609650.0,0
68.711179,105.95586399999999,813779.9773,813570.5385,2.7776,--,-2.3044000000000002,--,0.1378,0.0036000000000000003,643609651.0,0
68.657134,105.884801,813770.9558,813529.3189,0.5687,--,-2.3044000000000002,--,0.1379,0.0037,643609652.0,0
68.603062,105.81406,813761.9133,813563.3364,--,--,-2.3045,--,0.1381,0.0037,643609653.0,0
68.548964,105.743639,813752.3955,--,0.3952,--,-2.3045,--,0.1383,0.0037,643609654.0,0
68.494839,105.673535,813743.3091,--,1.8185,--,-2.3046,--,0.1385,0.0037,643609655.0,0
68.44068899999999,105.603746,813734.2021,--,-0.40700000000000003,--,-2.3047,--,0.13870000000000002,0.0037,643609656.0,0
68.386512,105.53426999999999,813725.0741,813525.6896,1.7529000000000001,--,-2.3048,--,0.1389,0.0037,643609657.0,0
68.33230999999999,105.465104,813715.9254000001,813520.4575,2.4761,--,-2.3049,--,0.1391,0.0037,643609658.0,0
68.278082,105.39624699999999,813706.7562,--,--,--,-2.3051,--,0.13920000000000002,0.0037,643609659.0,0
68.223829,105.32769599999999,813697.5668,--,2.217,--,-2.3052,--,0.1394,0.0037,643609660.0,0
68.16955,105.25944899999999,813688.3562,--,--,--,-2.3054,--,0.1396,0.0037,643609661.0,0
68.115247,105.191504,813678.6642,813350.5970000001,0.8535,--,-2.3056,--,0.1398,0.0037,643609662.0,0
68.060918,105.123859,813669.4125,813338.1239,0.3312,--,-2.3057000000000003,--,0.14,0.0037,643609663.0,0
68.006565,105.056512,813660.1403,813352.0394,2.5521000000000003,--,-2.3058,--,0.14020000000000002,0.0037,643609664.0,0
67.95218799999999,104.98946,813650.8477,813355.3393,1.9419000000000002,--,-2.3059000000000003,--,0.1403,0.0037,643609665.0,0
67.897786,104.922702,813641.5344,--,--,--,-2.306,--,0.1405,0.0037,643609666.0,0
67.84335999999999,104.856236,813632.201,813313.3687,1.5858,--,-2.3061000000000003,--,0.14070000000000002,0.0038,643609667.0,0
67.78891,104.790059,813622.8475,--,--,--,-2.3064,--,0.1409,0.0038,643609668.0,0
67.734437,104.72417,813613.4741,--,1.4354,--,-2.3067,--,0.1411,0.0038,643609669.0,0
67.67993899999999,104.65856699999999,813603.6117,813121.1315,-0.502,--,-2.3071,--,0.14120000000000002,0.0038,643609670.0,0
67.625419,104.59324699999999,813594.1986,--,-2.5754,--,-2.3072,--,0.1414,0.0038,643609671.0,0
67.570875,104.52820899999999,813584.7655,--,2.0335,--,-2.3074,--,0.1416,0.0038,643609672.0,0
67.516307,104.46345,813575.3123,--,--,--,-2.3075,--,0.1418,0.0038,643609673.0,0
67.461717,104.398969,813565.8388,--,2.298,--,-2.3076000000000003,--,0.14200000000000002,0.0038,643609674.0,0
67.407105,104.33476499999999,813556.3451,--,0.2046,--,-2.3077,--,0.1421,0.0038,643609675.0,0
67.352469,104.270834,813546.8316,--,1.9213,--,-2.3078000000000003,--,0.1423,0.0038,643609676.0,0
67.24313099999999,104.14378699999999,813527.494,--,--,--,-2.3081,--,0.1427,0.0038,643609678.0,0
67.133704,104.017814,813508.3293,--,2.415,--,-2.3084000000000002,--,0.14300000000000002,0.0038,643609680.0,0
67.078958,103.955226,813498.2343,--,2.4249,--,-2.3085,--,0.1432,0.0038,643609681.0,0
67.02418999999999,103.8929,813488.6004,--,--,--,-2.3085,--,0.1434,0.0039000000000000003,643609682.0,0
66.9694,103.83083599999999,813478.9475,--,2.6246,--,-2.3086,--,0.14350000000000002,0.0039000000000000003,643609683.0,0
66.91459,103.769032,813469.2746,--,2.1005000000000003,--,-2.3086,--,0.1437,0.0039000000000000003,643609684.0,0
66.859757,103.70748499999999,813459.5822000001,--,--,--,-2.3086,--,0.1439,0.0039000000000000003,643609685.0,0
66.804904,103.646194,813449.8697,813041.8991,-0.1923,--,-2.3088,--,0.14400000000000002,0.0039000000000000003,643609686.0,0
66.75003,103.58515799999999,813440.1381,813030.1447000001,0.0551,--,-2.309,--,0.1442,0.0039000000000000003,643609687.0,0
66.695135,103.524374,813429.8995,--,0.21880000000000002,--,-2.3092,--,0.1444,0.0039000000000000003,643609688.0,0
66.64022,103.463841,813420.1287,--,-1.7052,--,-2.3093,--,0.1446,0.0039000000000000003,643609689.0,0
66.585283,103.40355699999999,813410.3389,--,1.5635000000000001,--,-2.3094,--,0.1447,0.0039000000000000003,643609690.0,0
66.530327,103.343521,813400.5299,812972.2956000001,1.0894000000000001,--,-2.3094,--,0.1449,0.0039000000000000003,643609691.0,0
66.47534999999999,103.28372999999999,813390.7017,--,-3.0300000000000002,--,-2.3094,--,0.1451,0.0039000000000000003,643609692.0,0
66.42035299999999,103.224184,813380.8549,--,--,--,-2.3095000000000003,--,0.1452,0.0039000000000000003,643609693.0,0
66.365336,103.164881,813370.9890000001,--,--,--,-2.3095000000000003,--,0.1454,0.0039000000000000003,643609694.0,0
66.3103,103.105819,813361.1041,--,--,--,-2.3096,--,0.1456,0.0039000000000000003,643609695.0,0
66.255243,103.046996,813350.7047,--,--,--,-2.3096,--,0.1457,0.0039000000000000003,643609696.0,0
66.200167,102.988411,813340.7805999999,812939.0433,--,--,-2.3098,--,0.1459,0.0039000000000000003,643609697.0,0
66.145072,102.93006199999999,813330.8379,--,-0.8567,--,-2.31,--,0.1461,0.004,643609698.0,0
66.089957,102.87194799999999,813320.8765,--,--,--,-2.3104,--,0.1462,0.004,643609699.0,0
66.034823,102.81406799999999,813310.8974,--,--,--,-2.3108,--,0.1464,0.004,643609700.0,0
65.97967,102.756419,813300.9012,--,--,--,-2.3111,--,0.1466,0.004,643609701.0,0
65.924499,102.699,813290.8873000001,--,2.7494,--,-2.3113,--,0.1467,0.004,643609702.0,0
65.869308,102.641809,813280.3542,--,-1.5575,--,-2.3114,--,0.1469,0.004,643609703.0,0
65.814099,102.584846,813270.3034,--,0.4229,--,-2.3115,--,0.14700000000000002,0.004,643609704.0,0
65.70362399999999,102.47159599999999,813250.1179,--,--,--,-2.3116000000000003,--,0.1474,0.004,643609706.0,0
65.64836,102.41530499999999,813240.0103,--,-0.1422,--,-2.3114,--,0.14750000000000002,0.004,643609707.0,0
65.593077,102.359236,813229.884,--,--,--,-2.3112,--,0.1477,0.004,643609708.0,0
65.537776,102.303387,813219.7392,--,--,--,-2.3111,--,0.14780000000000001,0.004,643609709.0,0
65.482457,102.247756,813209.0664,--,--,--,-2.311,--,0.14800000000000002,0.004,643609710.0,0
65.427121,102.192342,813198.8834,--,--,--,-2.3109,--,0.1482,0.004,643609711.0,0
65.371766,102.13714399999999,813188.6831,--,-1.3709,--,-2.3108,--,0.14830000000000002,0.004,643609712.0,0
65.15017399999999,101.918481,813147.484,812943.4962,1.0579,--,-2.3109,--,0.149,0.0041,643609716.0,0
65.09473299999999,101.86434,813137.1899,--,--,--,-2.3109,--,0.1491,0.0041,643609717.0,0
65.039275,101.810407,813126.8779,--,--,--,-2.3109,--,0.14930000000000002,0.0041,643609718.0,0
64.9838,101.756681,813116.5472,813018.5666,--,--,-2.3108,--,0.1494,0.0041,643609719.0,0
64.928308,101.703159,813105.6809,812952.9826,--,--,-2.3108,--,0.1496,0.0041,643609720.0,0
64.872799,101.64984,813095.3149,812938.9131,--,--,-2.3108,--,0.1497,0.0041,643609721.0,0
64.817274,101.596724,813084.9316,812927.4861,--,--,-2.3108,--,0.1499,0.0041,643609722.0,0
64.761732,101.543809,813074.5305,--,3.1757,--,-2.3109,--,0.15,0.0041,643609723.0,0
64.70617399999999,101.49109299999999,813064.1118,--,--,--,-2.311,--,0.1502,0.0041,643609724.0,0
64.650599,101.438576,813053.675,--,--,--,-2.3113,--,0.15030000000000002,0.0041,643609725.0,0
64.539402,101.334133,813032.0904,--,--,--,-2.3116000000000003,--,0.1506,0.0041,643609727.0,0
64.483779,101.282204,813021.6067,--,--,--,-2.3116000000000003,--,0.15080000000000002,0.0041,643609728.0,0
64.372486,101.17892499999999,813000.699,--,-2.7573000000000003,--,-2.3118000000000003,--,0.1511,0.0041,643609730.0,0
64.316816,101.127573,812990.1644,--,0.1831,--,-2.3119,--,0.1512,0.004200000000000001,643609731.0,0
64.26113099999999,101.076411,812979.6134,812415.5492,2.5458000000000003,--,-2.3118000000000003,--,0.1514,0.004200000000000001,643609732.0,0
64.205429,101.025437,812969.0468,--,0.2379,--,-2.3117,--,0.1515,0.004200000000000001,643609733.0,0
64.14971299999999,100.974651,812957.9339000001,--,--,--,-2.3116000000000003,--,0.1517,0.004200000000000001,643609734.0,0
64.093981,100.92405199999999,812947.6288000001,--,2.4408000000000003,--,-2.3116000000000003,--,0.15180000000000002,0.004200000000000001,643609735.0,0
64.038234,100.873637,812936.4727,--,--,--,-2.3117,--,0.152,0.004200000000000001,643609736.0,0
63.870903,100.723494,812904.556,--,--,--,-2.3123,--,0.1524,0.004200000000000001,643609739.0,0
63.815096,100.67380999999999,812893.869,--,--,--,-2.3122000000000003,--,0.1526,0.004200000000000001,643609740.0,0
63.759274,100.624304,812883.1651,--,0.2615,--,-2.3121,--,0.1527,0.004200000000000001,643609741.0,0
63.703438,100.574978,812871.9095000001,--,1.9245,--,-2.3123,--,0.1529,0.004200000000000001,643609742.0,0
63.647586999999994,100.525829,812861.1733,--,1.0703,--,-2.3127,--,0.153,0.004200000000000001,643609743.0,0
63.591721,100.476856,812850.4206000001,--,1.6785,--,-2.313,--,0.1531,0.004200000000000001,643609744.0,0
63.535841999999995,100.428058,812839.6527,812378.8752,1.7344000000000002,--,-2.313,--,0.15330000000000002,0.004200000000000001,643609745.0,0
63.479948,100.379435,812828.869,--,2.0978,--,-2.3131,--,0.1534,0.004200000000000001,643609746.0,0
63.424039,100.330984,812818.0688,812351.9279,1.4338,--,-2.3132,--,0.15360000000000001,0.004200000000000001,643609747.0,0
